IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.002,,,0.0005,,0.005,0 [0 - 0],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.012,,,0.004,,0.024,0.01 [0 - 0.02],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,PLW,Palau,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.01,,,0.002,,0.018,0.01 [0 - 0.02],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,COM,Comoros,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.009,,,0.001,,0.028,0.01 [0 - 0.03],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,LBR,Liberia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.013,,,0,,0.13,0.01 [0 - 0.13],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,RWA,Rwanda,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.009,,,0,,0.17,0.01 [0 - 0.17],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.011,,,0,,0.19,0.01 [0 - 0.19],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SSD,South Sudan,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.008,,,0,,1.56,0.01 [0 - 1.56],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,NRU,Nauru,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.01,,,0.01,,0.01,0.01 [0.01 - 0.01],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.014,,,0.007,,0.025,0.01 [0.01 - 0.02],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.017,,,0,,0.079,0.02 [0 - 0.08],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.021,,,0.001,,0.077,0.02 [0 - 0.08],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,CAF,Central African Republic,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.021,,,0,,0.22,0.02 [0 - 0.22],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,BDI,Burundi,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.022,,,0,,0.4,0.02 [0 - 0.4],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.016,,,0.01,,0.019,0.02 [0.01 - 0.02],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.031,,,0.014,,0.054,0.03 [0.01 - 0.05],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MCO,Monaco,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.034,,,0.034,,0.034,0.03 [0.03 - 0.03],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,SMR,San Marino,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.029,,,0.029,,0.029,0.03 [0.03 - 0.03],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.039,,,0.013,,0.084,0.04 [0.01 - 0.08],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.037,,,0.005,,0.1,0.04 [0.01 - 0.1],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.039,,,0.02,,0.063,0.04 [0.02 - 0.06],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GMB,Gambia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.049,,,0.006,,0.15,0.05 [0.01 - 0.15],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,TON,Tonga,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.048,,,0.03,,0.065,0.05 [0.03 - 0.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,FRO,Faroe Islands,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.048,,,0.048,,0.048,0.05 [0.05 - 0.05],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.049,,,0.049,,0.049,0.05 [0.05 - 0.05],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.057,,,0,,0.44,0.06 [0 - 0.44],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,TGO,Togo,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.063,,,0.006,,0.23,0.06 [0.01 - 0.23],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,DMA,Dominica,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.06,,,0.044,,0.067,0.06 [0.04 - 0.07],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GIN,Guinea,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.077,,,0,,0.43,0.08 [0 - 0.43],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,AND,Andorra,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.079,,,0.079,,0.079,0.08 [0.08 - 0.08],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.089,,,0.089,,0.089,0.09 [0.09 - 0.09],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SYC,Seychelles,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.089,,,0.089,,0.089,0.09 [0.09 - 0.09],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,GRD,Grenada,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.096,,,0.081,,0.1,0.1 [0.08 - 0.1],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.1,,,0.09,,0.11,0.1 [0.09 - 0.11],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MLI,Mali,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.12,,,0,,0.55,0.12 [0 - 0.55],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,NER,Niger,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.12,,,0,,0.75,0.12 [0 - 0.75],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.12,,,0.006,,0.41,0.12 [0.01 - 0.41],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,LCA,Saint Lucia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.15,,,0.13,,0.16,0.15 [0.13 - 0.16],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.16,,,0.022,,0.42,0.16 [0.02 - 0.42],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,BEN,Benin,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.18,,,0.024,,0.57,0.18 [0.02 - 0.57],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MDG,Madagascar,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.2,,,0,,0.81,0.2 [0 - 0.81],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,UGA,Uganda,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.23,,,0,,1,0.23 [0 - 1.0],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,TCD,Chad,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.23,,,0.01,,0.95,0.23 [0.01 - 0.95],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,ERI,Eritrea,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.23,,,0.071,,0.52,0.23 [0.07 - 0.52],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.23,,,0.16,,0.27,0.23 [0.16 - 0.27],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BLZ,Belize,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.23,,,0.2,,0.26,0.23 [0.2 - 0.26],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,FJI,Fiji,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.24,,,0.13,,0.36,0.24 [0.13 - 0.36],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MWI,Malawi,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.27,,,0.065,,0.7,0.27 [0.07 - 0.7],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BRB,Barbados,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.27,,,0.27,,0.27,0.27 [0.27 - 0.27],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,ISL,Iceland,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.29,,,0.29,,0.29,0.29 [0.29 - 0.29],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,HTI,Haiti,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.3,,,0.046,,0.83,0.3 [0.05 - 0.83],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.31,,,0.18,,0.44,0.31 [0.18 - 0.44],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,CPV,Cabo Verde,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.31,,,0.25,,0.36,0.31 [0.25 - 0.36],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.32,,,0.039,,1.02,0.32 [0.04 - 1.02],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,BHS,Bahamas,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.33,,,0.33,,0.33,0.33 [0.33 - 0.33],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,SWZ,Eswatini,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.35,,,0.19,,0.51,0.35 [0.19 - 0.51],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.37,,,0.37,,0.37,0.37 [0.37 - 0.37],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.39,,,0.11,,0.88,0.39 [0.11 - 0.88],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MNE,Montenegro,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.41,,,0.3,,0.5,0.41 [0.3 - 0.5],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,SUR,Suriname,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.41,,,0.35,,0.46,0.41 [0.35 - 0.46],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,MLT,Malta,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.41,,,0.41,,0.41,0.41 [0.41 - 0.41],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,COG,Congo,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.42,,,0.16,,0.81,0.42 [0.16 - 0.81],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,LUX,Luxembourg,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.46,,,0.46,,0.46,0.46 [0.46 - 0.46],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,LSO,Lesotho,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.47,,,0.3,,0.65,0.47 [0.3 - 0.65],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MOZ,Mozambique,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.5,,,0.042,,1.74,0.5 [0.04 - 1.74],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,BFA,Burkina Faso,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.52,,,0.12,,1.32,0.52 [0.12 - 1.32],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.66,,,0.39,,0.99,0.66 [0.39 - 0.99],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.67,,,0.024,,2.65,0.67 [0.02 - 2.65],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AMR,Americas,Country,GUY,Guyana,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.75,,,0.75,,0.75,0.75 [0.75 - 0.75],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,NAM,Namibia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.76,,,0.49,,1.03,0.76 [0.49 - 1.03],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,ETH,Ethiopia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.84,,,0.077,,2.76,0.84 [0.08 - 2.76],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.86,,,0.86,,0.86,0.86 [0.86 - 0.86],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.89,,,0.89,,0.89,0.89 [0.89 - 0.89],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.9,,,0.35,,1.74,0.9 [0.35 - 1.74],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,BWA,Botswana,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,0.97,,,0.73,,1.21,0.97 [0.73 - 1.21],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,GAB,Gabon,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.02,,,0.8,,1.2,1.02 [0.8 - 1.2],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,EUR,Europe,Country,CYP,Cyprus,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.03,,,1.03,,1.03,1.03 [1.03 - 1.03],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.15,,,0,,5.86,1.15 [0 - 5.86],,,EN,2024-06-30T22:00:00.000Z
PHE_HHAIR_POP_CLEAN_FUELS,Population with primary reliance on clean fuels and technologies for cooking (in millions),text,AFR,Africa,Country,MRT,Mauritania,Year,2005,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,1.16,,,0.81,,1.56,1.16 [0.81 - 1.56],,,EN,2024-06-30T22:00:00.000Z
